sentence,entities,gt_relation,pred_relation,pred_edge,is_edge_test_contradictory,exec_time
The next shot shows only a suitcase with neatly folder clothes in it on the bed.,"['suitcase', 'clothes']",5,-1,[],False,00:00:23
"A cable or rode is the rope, chain, or combination thereof used to connect the anchor to the vessel.","['anchor', 'vessel']",2,-1,[],False,00:00:45
"The warm version of leek and potato soup was handed down to him by his mother, Annette Diat.","['potato', 'soup']",9,0,"('potato', 'soup')",True,00:00:44
Her naked and decomposing body was discovered inside a locked cupboard in an Auckland building.,"['body', 'cupboard']",4,-1,[],False,00:00:24
The Banko kilns were founded by the potter Nunami Ro-zan (1718-77) who often imitated the work of Kenzan (1663-1743).,"['kilns', 'potter']",16,1,"('potter', 'kilns')",False,00:00:18
"To create a good seal, manufacturers put a foam- or gel-filled seal between the ear cup and your head.","['ear', 'cup']",18,-1,[],False,00:00:26
"By foot on the trail, or by canoe on the river, our campers have journeyed into some spectacular wilderness.","['campers', 'wilderness']",6,-1,[],False,00:00:38
The research team is moving into a deeper cave to explore.,"['team', 'cave']",6,-1,[],False,00:00:24
"The electron beam arrives from the left side, is collimated by 1cm thick copper and traverses the light tight sensor box.","['beam', 'side']",8,-1,[],False,00:00:24
"Real working cowboys, who are hired to take a drove of cattle to market, have a very difficult and strenuous job.","['drove', 'cattle']",13,1,"('cattle', 'drove')",False,00:00:33
A file photo shows a microlight pilot flying with geese.,"['pilot', 'geese']",18,-1,[],False,00:00:42
It was a cloud of shrieking black bats that was attacking them.,"['cloud', 'bats']",13,1,"('bats', 'cloud')",False,00:00:23
The initiative was outlined in a speech delivered by Saudi Crown Prince Abdullah on Wednesday.,"['initiative', 'speech']",15,0,"('initiative', 'speech')",True,00:00:48
The teacher retirement poem on parchment is a customized poem printed on parchment and enclosed in a black certificate holder.,"['poem', 'certificate holder']",4,-1,[],False,00:00:25
"A letter penned by George Washington praising the new Constitution sold for $3.2 million at an auction, the highest price for a letter by America's first president.","['letter', 'president']",16,1,"('president', 'letter')",False,00:00:30
He poured his passion into his lover.,"['passion', 'lover']",6,0,"('passion', 'lover')",False,00:00:22
"Their deed of agreement was drawn up in the temple by a notary public and confirmed with an oath ""by god and the king.""","['deed', 'public']",18,-1,[],False,00:00:34
And the chorus of teenage boys and girls were a pleasure to watch as they sang and danced.,"['chorus', 'boys']",13,-1,[],False,00:00:31
"For 25 years, Christmas in New Bern has included a flotilla of decorated boats gliding along the confluence of the Neuse and Trent rivers at Union Point Park.","['flotilla', 'boats']",13,1,"('boats', 'flotilla')",False,00:00:25
"Taking a stick of dynamite from their mule, the shooter assembles the hand-charge with two caps and fuses - which is now considered live.","['shooter', 'caps']",11,-1,[],False,00:00:23
A man is facing charges after police pulled him from a tank under a women's toilet that was filled with human waste.,"['toilet', 'waste']",5,0,"('toilet', 'waste')",False,00:00:33
"Nutritious chocolate is made of cocoa paste, cocoa butter, and sugar.","['chocolate', 'cocoa paste']",8,1,"('cocoa paste', 'chocolate')",False,00:00:22
The list highlighted the best new music talent for the new year.,"['list', 'talent']",14,-1,[],False,00:00:32
They cremated their dead and placed the ashes in a specially prepared pit.,"['ashes', 'pit']",6,-1,[],False,00:00:20
The door locks with a sliding bar hidden in the carved piece across the center of the door.,"['door locks', 'bar']",3,1,"('bar', 'door locks')",False,00:00:17
"Officials got a warning from the victim's son: his 87-year-old father was a ""hoarder"" and the house was full of items.","['house', 'items']",5,-1,[],False,00:00:41
The door on the right enclosed a fumigating chamber.,"['door', 'chamber']",2,-1,[],False,00:00:34
I found the secret passages inside the Monastery.,"['passages', 'Monastery']",2,1,"('Monastery', 'passages')",False,00:00:29
The drama unfolded even after some of the stars had left the course.,"['stars', 'course']",8,-1,[],False,00:00:29
Their whole future is being thrown into disarray.,"['future', 'disarray']",18,-1,[],False,00:00:24
The announced plans absolutely take into account the needs of disabled people.,"['plans', 'needs']",14,1,"('needs', 'plans')",False,00:00:25
The newly inaugurated president has delivered speeches to the public.,"['speeches', 'public']",6,1,"('public', 'speeches')",True,00:00:45
The inherent RNA silencing mechanism in plants has been effectively manipulated as a tool for the targeted down-regulation of genes.,"['mechanism', 'down-regulation']",18,0,"('mechanism', 'down-regulation')",False,00:00:15
"The neighbor, who owns a raisin factory, wanted the property to expand his business.","['raisin', 'factory']",16,0,"('raisin', 'factory')",False,00:00:37
"His wife, a successful corporate lawyer, has given up work.","['wife', 'work']",18,-1,[],False,00:00:36
The board meeting is rescheduled to next month.,"['meeting', 'next month']",6,-1,[],False,00:00:24
"The craftsman bought his own iron, finished his hinge Ls, packed them, and conveyed them to the warehouse of the factor in the large town.","['craftsman', 'iron']",11,0,"('craftsman', 'iron')",False,00:00:24
Three lines are missing from the end of this stanza; the hermit demonstrates his prowess with the bow.,"['hermit', 'bow']",11,0,"('hermit', 'bow')",True,00:00:37
Old pickups and SUVs were stacked up in clunker piles by dealers.,"['piles', 'dealers']",16,1,"('dealers', 'piles')",False,00:00:18
"In this method, multiword concepts are treated as single words.","['multiword concepts', 'single words']",18,0,"('multiword concepts', 'single words')",False,00:00:17
"He made his way inside, where the jewelry was locked in a safe for the night.","['jewelry', 'safe']",4,0,"('jewelry', 'safe')",True,00:00:31
"Franken's uncle, who was in the Russian army, liberated Auschwitz with Barry's uncle.","['uncle', 'uncle']",18,-1,[],False,00:00:24
The Free States of Alaska is a loose confederation of various species of bears in the far northern lands and outlands of Megatexas.,"['confederation', 'species']",13,1,"('species', 'confederation')",False,00:00:18
Gol Airlines started flights to Middle Eastern countries.,"['flights', 'countries']",6,-1,[],False,00:00:38
Each independent variable is moving into its axis constantly.,"['variable', 'axis']",6,-1,[],False,00:00:27
Two children playing in a Queens park have found a suitcase with bones in it.,"['suitcase', 'bones']",5,-1,[],False,00:00:18
"The ""Intihuatana"" (in Quechua = place where the sun is bonded) is a solar observatory that allowed the Incas to keep track of the seasons of the year and the flow of time based on the shadows caused by the sun over the stone.","['shadows', 'sun']",17,1,"('sun', 'shadows')",False,00:00:20
470000 mullet fingerlings have been released into the lake.,"['fingerlings', 'lake']",6,-1,[],False,00:00:54
"The exception is the player who drew the ace, who may stop whenever they want.","['player', 'ace']",18,1,"('ace', 'player')",True,00:00:46
"The idea of intensification was put forward by a number of archaeologists, but the most prominent in developing the idea was Harry Lourandos.","['idea', 'archaeologists']",16,1,"('archaeologists', 'idea')",False,00:00:11
"The deputy called for backup, and placed the suspect in a patrol car.","['suspect', 'patrol car']",6,-1,[],False,00:00:27
We put the soured cream in the butter churn and started stirring it.,"['cream', 'churn']",6,-1,[],False,00:00:44
He placed his index finger on the knife blade and his three remaining fingers on the knife handle.,"['knife', 'blade']",3,-1,[],False,00:00:22
This delightful tale humorously makes the point that the greatest risk in life may be in not taking one.,"['tale', 'risk']",14,-1,[],False,00:00:49
"The boost voltage is derived from a separate, external low-voltage source so as to meet the (VBOOST-. VSW) voltage requirement.","['voltage', 'source']",8,1,"('source', 'voltage')",False,00:00:14
"Yet he afterwards fell away and became the head of a sect of vile heretics, of gross practices, called from his name the sect of the Nicolaitans, Rev. ii. 6, and 15.","['sect', 'heretics']",13,1,"('heretics', 'sect')",True,00:00:29
The infant was born in a condition of shock and died in ten minutes.,"['infant', 'condition']",18,1,"('condition', 'infant')",False,00:00:25
"Brickwork is masonry produced by a bricklayer, using bricks and mortar to build up brick structures such as walls.","['Brickwork', 'bricklayer']",16,1,"('bricklayer', 'Brickwork')",False,00:00:26
This point has been discussed in several legal battles over the years.,"['point', 'legal battles']",15,-1,[],False,00:00:35
It was an artificial and unworkable creation of intellectuals supported by the great powers.,"['creation', 'intellectuals']",16,1,"('intellectuals', 'creation')",False,00:00:22
"In past 10 years, web technologies have been arriving into the enterprise.","['technologies', 'enterprise']",6,0,"('technologies', 'enterprise')",False,00:00:23
"Once we had 6 hour delay because they deiced our plane too far from runway, so each time we got to the runway our plane had iced up again.","['plane', 'runway']",8,-1,[],False,00:00:20
There are drain openings on both sides of the street in the curbs of the sidewalks.,"['curbs', 'sidewalks']",18,-1,[],False,00:00:29
Sometimes their way led them under the shade of an overhanging bank or through the thin obscurity of a clump of leafless trees.,"['clump', 'trees']",13,-1,[],False,00:00:57
The wind pried with its stiff fingers at the very foundations.,"['wind', 'fingers']",3,0,"('wind', 'fingers')",False,00:00:24
He released the brake cable by detaching the retaining clip from the cable housing.,"['brake', 'cable']",3,-1,[],False,00:00:56
The rudders in dinghy boats are either fixed or have a lifting blade.,"['rudders', 'boats']",2,1,"('boats', 'rudders')",False,00:00:32
"A highway shield is a sign denoting the route number of a highway, usually in the form of a symbolic shape with the route number.","['sign', 'route number']",18,1,"('route number', 'sign')",False,00:00:28
"I have enjoyed my interaction with the 2004 cohort of Gutenberg authors, and learned much from the books that have appeared in the series as a whole.","['cohort', 'authors']",13,-1,[],False,00:00:40
The parties resolved the suit through a 3-year consent decree providing a total of $225000 to charging party and two other female claimants.,"['parties', 'decree']",17,0,"('parties', 'decree')",False,00:00:25
"Leave the comfort food on the shelves in the supermarket, buy extra fruit and veg, that way you gorge on healthy stuff, It does work trust me, I do it often.","['shelves', 'supermarket']",2,-1,[],False,00:00:37
Iraq reiterated on Friday that its dossier provided a full and honest account of its weapons programmes.,"['dossier', 'account']",3,0,"('dossier', 'account')",False,00:00:16
"A pod of ringed seals burst out of the water, then dove, leaving in their place a piece of green ice shaped like a harpoon.","['pod', 'seals']",13,-1,[],False,00:00:24
Sean Patrick Flannery and Rod Taylor star in this horrific tale of a small town overrun by a conspiracy of flesh eating ravens.,"['conspiracy', 'ravens']",13,-1,[],False,00:00:34
Four deployed Holloman airmen ran into their former Holloman command chief recently.,"['airmen', 'chief']",6,-1,[],False,00:00:22
The defendants took advantage of Astor's diminished mental capacity to carry them out.,"['defendants', 'capacity']",18,-1,[],False,00:00:41
"The babble was adjusted three times by the participant, using an attenuator with a continuously variable unmarked knob.","['participant', 'attenuator']",11,-1,[],False,00:00:35
The panel considers the impact of the exhibition.,"['panel', 'impact']",14,-1,[],False,00:00:22
At the heart of the discussion was the financial and artistic crisis that photojournalism is currently going through.,"['discussion', 'crisis']",14,1,"('crisis', 'discussion')",False,00:00:19
The man has journeyed into deeper level studies with sound masters.,"['man', 'studies']",18,0,"('man', 'studies')",False,00:00:19
The painting was in a crate from which it had not been unpacked since its return from an exhibition in Oklahoma City a year ago.,"['painting', 'crate']",4,-1,[],False,00:00:32
We think that's a case where the builder has targeted the market with the right product and has priced it well.,"['builder', 'product']",17,0,"('builder', 'product')",False,00:00:22
The earliest writing is from 5000 years ago and helps us understand some of the changes.,"['writing', 'years']",8,-1,[],False,00:00:20
He bought a gold bracelet for $200.,"['gold', 'bracelet']",18,-1,[],False,00:00:35
The note was tucked inside a quart size plastic ziplock bag.,"['note', 'ziplock bag']",4,-1,[],False,00:00:26
Most people buy pre-made candle wicks when making homemade candles.,"['candle', 'wicks']",18,1,"('wicks', 'candle')",True,00:00:37
Cylindrical defects in the trochanter area of 18 rabbit femora were filled with BG granules.,"['defects', 'granules']",5,0,"('defects', 'granules')",False,00:00:23
"This panel once decorated the cover of a gospel book (now in the Hessisches Landesmuseum, Darmstadt) written and illuminated by a scribe named Liuthard.","['book', 'scribe']",16,1,"('scribe', 'book')",False,00:00:25
The removal duplicate songs is done with the user-friendly start-up wizard.,"['removal', 'wizard']",18,1,"('wizard', 'removal')",False,00:00:20
The oil was contained in a massive tank in the basement storage room.,"['oil', 'tank']",4,-1,[],False,00:00:25
"In philosophy, the brain in a vat is an element used in a variety of thought experiments intended to draw out certain features of our ideas of knowledge.","['brain', 'vat']",4,-1,[],False,00:00:19
My mother bakes the puddings in a lidded dish which results in no skin and little caramelisation.,"['mother', 'dish']",11,0,"('mother', 'dish')",False,00:00:22
Citizenship was finally awarded to the immigrant.,"['Citizenship', 'immigrant']",6,1,"('immigrant', 'Citizenship')",False,00:00:34
Show 1 in the series is a documentary detailing the first stages of the celebrity students' conductor training as they enter into a week long 'Baton Camp'.,"['documentary', 'stages']",14,1,"('stages', 'documentary')",True,00:00:41
"I thought sometimes I saw the flash of distant spires, the sunny gleam of upland pastures, the soft undulation of purple hills.","['undulation', 'hills']",18,1,"('hills', 'undulation')",False,00:00:20
Three poor seal pups rescued from the Yorkshire coast were released back into the wild at Seal Sands on Teesside.,"['pups', 'wild']",6,-1,[],False,00:00:43
"Science and faith collide when a bottle full of flowing green goo is determined to NOT be dormitory food, but something altogether more sinister.","['bottle', 'goo']",5,-1,[],False,00:00:44
"As you see, it very easily pulls away and the strings of the spaghetti squash come out relatively easy here.","['strings', 'squash']",2,1,"('squash', 'strings')",False,00:00:19
"Air circulates through the arm of the machine, creating a gentle vacuum that can attract a page and guide it from the right side of the book to the left.","['arm', 'machine']",2,1,"('machine', 'arm')",False,00:00:21
The evidence comes from Nasa's Mars reconnaissance orbiter which spied a series of depressions linked by what look like drainage channels.,"['evidence', 'orbiter']",8,1,"('orbiter', 'evidence')",False,00:00:20
To that end the rig of the ship and the style of operation have the simplicity.,"['rig', 'ship']",2,-1,[],False,00:00:34
The tiger is moving into a new territory.,"['tiger', 'territory']",6,-1,[],False,00:00:34
The government research grant was given to a top school to boost its research activities.,"['grant', 'school']",6,0,"('grant', 'school')",False,00:00:22
The position of the OECD has been criticized in literature.,"['position', 'literature']",15,0,"('position', 'literature')",False,00:00:32
There's a crowd of reasons we get the flu in winter.,"['crowd', 'reasons']",13,-1,[],False,00:00:32
A train ran into a cattle on the railroad.,"['train', 'cattle']",6,1,"('cattle', 'train')",False,00:00:20
"The engineer's scale came into existence when machining parts required a greater precision than the usual, binary fractionalization of the inch.","['engineer', 'scale']",11,0,"('engineer', 'scale')",False,00:00:20
Workers build the comb from wax extruded from glands under their abdomen.,"['Workers', 'comb']",17,0,"('Workers', 'comb')",False,00:00:18
These and many other stories are used by the new scientists in order to support their theory.,"['stories', 'scientists']",10,-1,[],False,00:00:35
"After the source material and substrates were arranged, the small quartz tube was placed inside the 50-cm-long horizontal tube furnace.","['tube', 'furnace']",6,1,"('furnace', 'tube')",True,00:00:33
"But largely they were of the rose kind, and, in the bloomy ring of wedded dames, sighed to in canzons, ' fair friends"" of knight and poet, but saw themselves a little further on.","['ring', 'dames']",13,-1,[],False,00:00:20
"Ancient Roman sewer grate made out of lime sandstone, 1st century AD, excavated at Vindobona.","['sewer', 'grate']",3,0,"('sewer', 'grate')",True,00:00:57
"There have been various stories about the origin of the Chinese script, with nearly all ancient writers attributing it to a man named Cangjie.","['origin', 'script']",9,-1,[],False,00:00:37
The manager has added background text watermarks into the existing PDF file.,"['watermarks', 'file']",6,1,"('file', 'watermarks')",True,00:00:46
In the course of the discussion it was pointed out that middle-class and lower-class people in the United States also seem to react differently to work.,"['discussion', 'people']",14,-1,[],False,00:00:25
It is a scrawl by an artist to portray that which cannot be portrayed even on a canvas as big and large as the heavens.,"['scrawl', 'artist']",16,1,"('artist', 'scrawl')",False,00:00:15
Many of the passengers took the shuttle to town and turned around in ten minutes retreating back to the comfort of the air-conditioned ship.,"['passengers', 'shuttle']",11,0,"('passengers', 'shuttle')",False,00:00:12
Another deputy from coalition party resigns in Turkey.,"['deputy', 'party']",12,-1,[],False,00:00:32
"The ""underdog"" prize is awarded to the driver who wins the race with a car in the lowest PI of the field.","['driver', 'car']",11,-1,[],False,00:00:43
The aim of this section is a brief review of the clinical aspects of ITP in pregnancy.,"['section', 'clinical aspects']",14,-1,[],False,00:00:50
A farmer erected the disguise in 2000 out of hundreds of 8ftx4ft bales of straw and covered the top with blue tarpaulin.,"['farmer', 'disguise']",17,0,"('farmer', 'disguise')",False,00:00:29
"When I was growing up in Washington, my grandmother fed a nursery of raccoons every night.","['nursery', 'raccoons']",13,-1,[],False,00:00:48
The fat migrated into enrobing chocolate.,"['fat', 'chocolate']",6,-1,[],False,00:00:28
Drawing my bow across the string sometimes results in the stick of the bow bouncing/vibrating up and down.,"['stick', 'bow']",2,1,"('bow', 'stick')",True,00:00:37
"Rich in high-quality protein and other nutrients, soy flour also adds a pleasant texture and flavor to a variety of products.","['soy', 'flour']",9,0,"('soy', 'flour')",False,00:00:21
"A custom clothier makes custom garments one at a time, to order.","['clothier', 'garments']",17,0,"('clothier', 'garments')",False,00:00:12
Uncooked steak is placed on the top shelf of the refrigerator and uncovered roast chicken on the bottom shelf.,"['shelf', 'refrigerator']",2,-1,[],False,00:00:34
"Hedgehogs annoy only their political opposition, while foxes annoy across the political spectrum, in part because the smartest foxes cherry-pick idea fragments from the whole array of hedgehogs.","['array', 'hedgehogs']",13,-1,[],False,00:00:31
"The plot here involves a cache of stolen jewels and gold bars, which were confiscated at the end of World War II.","['cache', 'jewels']",13,-1,[],False,00:00:29
Dentists use sedation in order to provide an anxiety-free dental experience.,"['Dentists', 'sedation']",11,0,"('Dentists', 'sedation')",False,00:00:29
The chip was implanted into the pet.,"['chip', 'pet']",6,-1,[],False,00:00:44
The weapon was hidden in what appears to be a mobile phone.,"['weapon', 'mobile phone']",4,-1,[],False,00:00:18
"The Code applies to all sponsorship related to corporate image, brands, products, services activities or events of any kind.","['sponsorship', 'corporate image']",18,0,"('sponsorship', 'corporate image')",False,00:00:28
"The following excerpt was a part of the article: ""Some say it feels like a scene from a Norman Rockwell painting as families gather in front of the picturesque performing arts center.""","['excerpt', 'article']",8,1,"('article', 'excerpt')",False,00:00:25
A tiny Serbian village has put up a statue in honour of its adopted patron - Sylvester Stallone's Rocky.,"['village', 'statue']",18,0,"('village', 'statue')",False,00:00:16
I found a bottle with 5 fentermine in it yesterday.,"['bottle', 'fentermine']",5,-1,[],False,00:00:13
"Cayenne pepper is a miracle cure for ulcers and so many other conditions, plus aids assimilation of nutrients and vitamins.","['pepper', 'ulcers']",18,-1,[],False,00:00:16
The stethoscope lets the doctor hear your heartbeat and the way your lungs sound.,"['stethoscope', 'doctor']",10,-1,[],False,00:00:39
The cold temperature waves are flowing into the desert.,"['temperature waves', 'desert']",6,-1,[],False,00:00:19
"When the soul left the body, it was at the first moment quite unclothed, as at birth.","['soul', 'body']",8,-1,[],False,00:00:22
"A small supply of butter was in a jar that stood on the hearth, and the eggs were kept in a basket that hung on a peg nearby.","['butter', 'jar']",4,-1,[],False,00:00:24
"The authentic-looking, powerful film is concerned with the problems of trade unionism, corruption and racketeering.","['film', 'problems']",14,-1,[],False,00:00:35
He slowly inserted the disk into the removable disk drive.,"['disk', 'disk drive']",6,-1,[],False,00:00:37
The handgrip of the gun is standard plastic but with two rubber insets which make the unit feel very comfortable in your hand.,"['handgrip', 'gun']",2,-1,[],False,00:00:40
The tourist was taking a trip into the amazing jungle of Amazon.,"['tourist', 'jungle']",6,1,"('jungle', 'tourist')",False,00:00:29
The newly elected president is making a speech addressing the latest threat to this countries economy and people.,"['speech', 'threat']",14,1,"('threat', 'speech')",False,00:00:22
The software lets the teleworker closely associate his IP soft phone with other public switched telephone network (PSTN) connections.,"['software', 'teleworker']",10,-1,[],False,00:00:39
The group tried assessment of vigilance through a brief pencil and paper letter cancellation task.,"['group', 'task']",11,0,"('group', 'task')",False,00:00:24
Tom Reynold's brought his first barrel of flour from DeTour on a jumper drawn by an ox.,"['jumper', 'ox']",18,1,"('ox', 'jumper')",False,00:00:17
The site has a lounge of dedicated lizards who vote out anyone with whom they do not agree.,"['lounge', 'lizards']",13,-1,[],False,00:00:24
"A Chinese food container set on top of something sticky was lifted up and tore, leaving a shred of cardboard glued to the shelf of the refrigerator.","['shelf', 'refrigerator']",2,-1,[],False,00:00:41
"French-style pate is in fact easier to make than my grandmother's chopped liver, which called for rendering chicken fat.","['grandmother', 'liver']",18,0,"('grandmother', 'liver')",True,00:00:37
Silverwoods set up small distribution points through Southern Ontario where the packaged milk was delivered from the city dairy via large tractor trailers then it was reloaded on smaller route trucks that distributed it to the stores in a certain area surrounding the distribution depot.,"['milk', 'dairy']",8,1,"('dairy', 'milk')",False,00:00:29
The purpose of this is to slow or reduce decay in the stem of the tree or limb.,"['stem', 'tree']",2,-1,[],False,00:00:45
He clicked the left key of the mouse in order to copy the chosen translation to the clipboard.,"['key', 'mouse']",2,-1,[],False,00:00:23
"The mighty chaos warships let down a hailstorm of gunships and drop pods, flooding the planet with vile and corrupted plague marines.","['hailstorm', 'gunships']",13,-1,[],False,00:01:50
He opened up the nostrils in the nose a bit to fit the left and right winglets into it.,"['nostrils', 'nose']",2,-1,[],False,00:00:26
In Japan I was able to bring a bottle with water in it through security on my way to Singapore.,"['bottle', 'water']",5,0,"('bottle', 'water')",False,00:00:31
"At that time, it issued a card deck in the hopes of paving the way to regime change and, eventually, large-scale war crimes proceedings.","['card', 'deck']",12,-1,[],False,00:00:20
